submission_date,tot_cases,new_cases,tot_deaths,new_deaths,state_name
12/21/2020,77324,154,881,16,Montana
12/21/2020,42118,456,351,0,Wyoming
12/21/2020,244297,1976,2412,15,Kentucky
12/21/2020,226635,1874,3106,2,Washington
12/21/2020,19285,-2,293,-1,Maine
12/21/2020,80231,2419,1670,45,Rhode Island
12/21/2020,905069,4699,16527,120,Illinois
12/21/2020,51056,440,871,9,Delaware
12/21/2020,0,0,0,0,Federated States of Micronesia
12/21/2020,1892348,37892,22676,83,California
12/21/2020,37388,846,656,0,New Hampshire
12/21/2020,483647,4479,6240,16,North Carolina
12/21/2020,103755,825,1347,6,Oregon
12/21/2020,167377,4595,5676,95,Connecticut
12/21/2020,399311,1992,4931,22,Minnesota
12/21/2020,157103,721,1511,25,Nebraska
12/21/2020,26740,139,742,5,District of Columbia
12/21/2020,461345,7748,7972,1,Arizona
12/21/2020,90453,332,1238,5,North Dakota
12/21/2020,205884,1939,2787,6,Nevada
12/21/2020,324832,2380,4389,0,Alabama
12/21/2020,287261,1116,7107,65,Louisiana
12/21/2020,314482,3593,4705,51,Virginia
12/21/2020,197691,2191,4490,79,Mississippi
12/21/2020,6534,91,111,0,Vermont
12/21/2020,1921,0,23,0,Virgin Islands
12/21/2020,368316,3130,4947,10,Missouri
12/21/2020,7238,45,121,2,Guam
12/21/2020,494353,1629,4751,8,Wisconsin
12/21/2020,255397,2324,5519,48,Maryland
12/21/2020,130877,917,1301,21,Idaho
12/21/2020,480216,3876,18223,29,New Jersey
12/21/2020,501115,5059,12153,79,Michigan
12/21/2020,324746,3760,11714,41,Massachusetts
12/21/2020,563589,7745,13981,57,Pennsylvania
12/21/2020,591438,3520,10399,16,Georgia
12/21/2020,1192456,10907,20680,112,Florida
12/21/2020,95074,347,1381,20,South Dakota
12/21/2020,3,0,0,0,American Samoa
12/21/2020,130808,815,2180,9,New Mexico
12/21/2020,311036,2146,4378,10,Colorado
12/21/2020,272378,2180,2251,24,Oklahoma
12/21/2020,116,0,2,0,Northern Mariana Islands
12/21/2020,42563,150,183,0,Alaska
12/22/2020,600517,9079,10463,64,Georgia
12/22/2020,255085,2302,1173,12,Utah
12/22/2020,0,0,0,0,Republic of Palau
12/22/2020,116,0,2,0,Northern Mariana Islands
12/22/2020,637032,7678,8252,130,Ohio
12/22/2020,204600,0,2448,0,Kansas
12/22/2020,1613095,21147,25606,191,Texas
12/22/2020,0,0,0,0,Federated States of Micronesia
12/22/2020,485445,5229,18326,103,New Jersey
12/22/2020,227887,1252,3131,25,Washington
12/22/2020,90723,270,1243,5,North Dakota
12/22/2020,42379,261,373,22,Wyoming
12/22/2020,158324,1221,1521,10,Nebraska
12/22/2020,329811,4979,4452,63,Alabama
12/22/2020,38008,620,656,0,New Hampshire
12/22/2020,200325,2634,4533,43,Mississippi
12/22/2020,497380,3027,4879,128,Wisconsin
12/22/2020,467215,5870,8125,153,Arizona
12/22/2020,287886,4329,5220,32,South Carolina
12/22/2020,6608,74,112,1,Vermont
12/22/2020,504629,3514,12342,189,Michigan
12/22/2020,52235,1179,872,1,Delaware
12/22/2020,168960,1583,5703,27,Connecticut
12/22/2020,401011,1700,4955,24,Minnesota
12/22/2020,247344,3047,2440,28,Kentucky
12/22/2020,81187,956,1678,8,Rhode Island
12/22/2020,105073,1318,1382,35,Oregon
12/22/2020,370439,2123,5158,211,Missouri
12/22/2020,1934,13,23,0,Virgin Islands
12/22/2020,471876,3657,7581,143,Indiana
12/22/2020,1925007,32659,22923,247,California
12/22/2020,206974,1090,2825,38,Nevada
12/22/2020,290960,3699,7158,51,Louisiana
12/22/2020,911308,6239,16671,144,Illinois
12/22/2020,20491,1206,312,19,Maine
12/22/2020,257862,2465,5568,49,Maryland
12/22/2020,77947,623,895,14,Montana
12/22/2020,7257,19,121,0,Guam
12/22/2020,132594,1717,1313,12,Idaho
12/22/2020,26900,160,744,2,District of Columbia
12/22/2020,319133,4651,4760,55,Virginia
12/22/2020,488902,5255,6291,51,North Carolina
12/22/2020,3,0,0,0,American Samoa
12/22/2020,534019,4441,6269,133,Tennessee
12/22/2020,132075,1267,2203,23,New Mexico
12/22/2020,328039,3293,11757,43,Massachusetts
12/22/2020,571551,7962,14212,231,Pennsylvania
12/22/2020,313552,2516,4369,-9,Colorado
12/22/2020,95509,435,1381,0,South Dakota
12/22/2020,1202660,10204,20754,74,Florida
12/22/2020,269210,1083,3653,64,Iowa
12/22/2020,4,0,0,0,Marshall Islands
12/22/2020,74737,1400,1171,42,West Virginia
12/22/2020,276095,3717,2291,40,Oklahoma
12/22/2020,70488,576,1408,17,Puerto Rico
12/22/2020,205048,1941,3338,43,Arkansas
12/22/2020,20089,64,280,0,Hawaii
12/22/2020,43001,438,193,10,Alaska
12/23/2020,644822,7790,8361,109,Ohio
12/23/2020,20184,95,283,3,Hawaii
12/23/2020,207941,2893,3376,38,Arkansas
12/23/2020,3,0,0,0,American Samoa
12/23/2020,541240,7221,6380,111,Tennessee
12/23/2020,70808,320,1423,15,Puerto Rico
12/23/2020,1213760,11100,20874,120,Florida
12/23/2020,0,0,0,0,Republic of Palau
12/23/2020,332548,4509,11838,81,Massachusetts
12/23/2020,118,2,2,0,Northern Mariana Islands
12/23/2020,490882,5437,18466,140,New Jersey
12/23/2020,473273,6058,8179,54,Arizona
12/23/2020,502214,13312,6480,189,North Carolina
12/23/2020,476538,4662,7645,64,Indiana
12/23/2020,82066,879,1704,26,Rhode Island
12/23/2020,90948,225,1260,17,North Dakota
12/23/2020,230202,2315,3162,31,Washington
12/23/2020,260728,2866,5627,59,Maryland
12/23/2020,52235,0,872,0,Delaware
12/23/2020,6680,72,117,5,Vermont
12/23/2020,291063,3177,5258,38,South Carolina
12/23/2020,170705,1745,5736,33,Connecticut
12/23/2020,1964076,39069,23284,361,California
12/23/2020,918070,6762,16842,171,Illinois
12/23/2020,133985,1391,1324,11,Idaho
12/23/2020,42664,285,373,0,Wyoming
12/23/2020,1967,33,23,0,Virgin Islands
12/23/2020,402519,1508,5030,75,Minnesota
12/23/2020,202651,2326,4556,23,Mississippi
12/23/2020,38512,504,677,21,New Hampshire
12/23/2020,78522,575,914,19,Montana
12/23/2020,7266,9,121,0,Guam
12/23/2020,500443,3063,4953,74,Wisconsin
12/23/2020,334569,4758,4587,135,Alabama
12/23/2020,105970,897,1403,21,Oregon
12/23/2020,0,0,0,0,Federated States of Micronesia
12/23/2020,209962,2988,2871,46,Nevada
12/23/2020,323915,4782,4791,31,Virginia
12/23/2020,293934,2974,7226,68,Louisiana
12/23/2020,27226,326,751,7,District of Columbia
12/23/2020,250280,2936,2466,26,Kentucky
12/23/2020,373580,3141,5255,97,Missouri
12/23/2020,508449,3820,12415,73,Michigan
12/23/2020,21226,735,318,6,Maine
12/23/2020,159662,1338,1561,40,Nebraska
12/23/2020,75936,1199,1194,23,West Virginia
12/23/2020,608290,7773,10519,56,Georgia
12/23/2020,1636458,23363,25900,294,Texas
12/23/2020,4,0,0,0,Marshall Islands
12/23/2020,209689,5089,2507,59,Kansas
12/23/2020,316500,2948,4462,93,Colorado
12/23/2020,96040,531,1389,8,South Dakota
12/23/2020,257697,2612,1196,23,Utah
12/23/2020,43361,360,196,3,Alaska
12/23/2020,271308,2098,3668,15,Iowa
12/23/2020,133242,1167,2243,40,New Mexico
12/23/2020,276095,0,2291,0,Oklahoma
12/23/2020,581156,9605,14442,230,Pennsylvania
12/24/2020,276095,0,2291,0,Oklahoma
12/24/2020,209689,0,2507,0,Kansas
12/24/2020,20309,125,283,0,Hawaii
12/24/2020,1226530,12770,20995,121,Florida
12/24/2020,96546,506,1430,41,South Dakota
12/24/2020,319530,3030,4550,88,Colorado
12/24/2020,618576,10286,10582,63,Georgia
12/24/2020,3,0,0,0,American Samoa
12/24/2020,211145,3204,3406,30,Arkansas
12/24/2020,91222,274,1264,4,North Dakota
12/24/2020,496140,5258,18544,78,New Jersey
12/24/2020,295649,4586,5306,48,South Carolina
12/24/2020,38902,390,690,13,New Hampshire
12/24/2020,376811,3231,5294,39,Missouri
12/24/2020,7266,0,121,0,Guam
12/24/2020,404403,1884,5109,79,Minnesota
12/24/2020,27436,210,756,5,District of Columbia
12/24/2020,172743,2038,5791,55,Connecticut
12/24/2020,160357,695,1568,7,Nebraska
12/24/2020,82066,0,1704,0,Rhode Island
12/24/2020,327993,4078,4820,29,Virginia
12/24/2020,0,0,0,0,Federated States of Micronesia
12/24/2020,250280,0,2466,0,Kentucky
12/24/2020,473997,724,8294,115,Arizona
12/24/2020,53015,780,888,16,Delaware
12/24/2020,503706,3263,5019,66,Wisconsin
12/24/2020,2003146,39070,23635,351,California
12/24/2020,42664,0,373,0,Wyoming
12/24/2020,502214,0,6480,0,North Carolina
12/24/2020,925107,7037,16960,118,Illinois
12/24/2020,212211,2249,2916,45,Nevada
12/24/2020,135233,1248,1349,25,Idaho
12/24/2020,204178,1527,4562,6,Mississippi
12/24/2020,482734,6196,7730,85,Indiana
12/24/2020,233093,2891,3184,22,Washington
12/24/2020,21226,0,317,-1,Maine
12/24/2020,508449,0,12415,0,Michigan
12/24/2020,6781,101,120,3,Vermont
12/24/2020,1979,12,23,0,Virgin Islands
12/24/2020,296499,2565,7272,46,Louisiana
12/24/2020,263160,2432,5659,32,Maryland
12/24/2020,78929,407,916,2,Montana
12/24/2020,106821,851,1415,12,Oregon
12/24/2020,338801,4232,4676,89,Alabama
12/24/2020,260589,2892,1204,8,Utah
12/24/2020,135166,1924,2272,29,New Mexico
12/24/2020,77239,1303,1228,34,West Virginia
12/24/2020,118,0,2,0,Northern Mariana Islands
12/24/2020,1653522,17064,26208,308,Texas
12/24/2020,590386,9230,14718,276,Pennsylvania
12/24/2020,43629,268,198,2,Alaska
12/24/2020,338203,5655,11914,76,Massachusetts
12/24/2020,546497,5257,6431,51,Tennessee
12/24/2020,272839,1531,3739,71,Iowa
12/24/2020,653650,8828,8456,95,Ohio
12/24/2020,4,0,0,0,Marshall Islands
12/24/2020,0,0,0,0,Republic of Palau
12/24/2020,71424,616,1432,9,Puerto Rico
12/25/2020,20428,119,283,0,Hawaii
12/25/2020,136622,1456,2307,35,New Mexico
12/25/2020,283310,7215,2365,74,Oklahoma
12/25/2020,653650,0,8456,0,Ohio
12/25/2020,624630,6054,10631,49,Georgia
12/25/2020,260589,0,1204,0,Utah
12/25/2020,43629,0,198,0,Alaska
12/25/2020,546497,0,6431,0,Tennessee
12/25/2020,4,0,0,0,Marshall Islands
12/25/2020,597560,7174,14857,139,Pennsylvania
12/25/2020,209689,0,2507,0,Kansas
12/25/2020,0,0,0,0,Republic of Palau
12/25/2020,2042290,39144,23947,312,California
12/25/2020,42664,0,373,0,Wyoming
12/25/2020,161162,805,1558,-10,Nebraska
12/25/2020,233093,0,3184,0,Washington
12/25/2020,172743,0,5791,0,Connecticut
12/25/2020,27436,0,756,0,District of Columbia
12/25/2020,250280,0,2466,0,Kentucky
12/25/2020,7266,0,121,0,Guam
12/25/2020,501543,5403,18595,51,New Jersey
12/25/2020,488180,5446,7770,40,Indiana
12/25/2020,404403,0,5109,0,Minnesota
12/25/2020,21547,321,319,2,Maine
12/25/2020,296499,0,7272,0,Louisiana
12/25/2020,38902,0,690,0,New Hampshire
12/25/2020,135233,0,1349,0,Idaho
12/25/2020,508559,6345,6524,44,North Carolina
12/25/2020,378887,2076,5308,14,Missouri
12/25/2020,0,0,0,0,Federated States of Micronesia
12/25/2020,214064,1853,2943,27,Nevada
12/25/2020,505345,1639,5025,6,Wisconsin
12/25/2020,930849,5742,17154,194,Illinois
12/25/2020,6781,0,120,0,Vermont
12/25/2020,329577,1584,4840,20,Virginia
12/25/2020,205023,845,4565,3,Mississippi
12/25/2020,53653,638,891,3,Delaware
12/25/2020,342426,3625,4680,4,Alabama
12/25/2020,82066,0,1704,0,Rhode Island
12/25/2020,107718,897,1422,7,Oregon
12/25/2020,91355,133,1264,0,North Dakota
12/25/2020,1979,0,23,0,Virgin Islands
12/25/2020,78929,0,916,0,Montana
12/25/2020,486935,12938,8409,115,Arizona
12/25/2020,265440,2280,5680,21,Maryland
12/25/2020,298941,3292,5347,41,South Carolina
12/25/2020,508449,0,12415,0,Michigan
12/25/2020,96546,0,1430,0,South Dakota
12/25/2020,1226530,0,20995,0,Florida
12/25/2020,213267,2122,3438,32,Arkansas
12/25/2020,122,4,2,0,Northern Mariana Islands
12/25/2020,78836,1597,1247,19,West Virginia
12/25/2020,274013,1174,3744,5,Iowa
12/25/2020,322189,2659,4586,36,Colorado
12/25/2020,1657857,4335,26408,200,Texas
12/25/2020,72443,1019,1432,0,Puerto Rico
12/25/2020,3,0,0,0,American Samoa
12/25/2020,338203,0,11914,0,Massachusetts
12/26/2020,285914,2604,2378,13,Oklahoma
12/26/2020,323619,1430,4592,6,Colorado
12/26/2020,20537,109,283,0,Hawaii
12/26/2020,209689,0,2507,0,Kansas
12/26/2020,1243118,16588,21135,140,Florida
12/26/2020,137226,604,2316,9,New Mexico
12/26/2020,96963,417,1446,16,South Dakota
12/26/2020,3,0,0,0,American Samoa
12/26/2020,1660551,2694,26421,13,Texas
12/26/2020,4,0,0,0,Marshall Islands
12/26/2020,343458,1032,4685,5,Alabama
12/26/2020,406545,2142,5166,57,Minnesota
12/26/2020,506145,4602,18613,18,New Jersey
12/26/2020,161337,175,1559,1,Nebraska
12/26/2020,934142,3293,17224,70,Illinois
12/26/2020,7266,0,121,0,Guam
12/26/2020,206388,1365,4606,41,Mississippi
12/26/2020,108326,608,1422,0,Oregon
12/26/2020,79433,504,919,3,Montana
12/26/2020,492021,3841,7801,31,Indiana
12/26/2020,267198,1758,5712,32,Maryland
12/26/2020,303857,4916,5396,49,South Carolina
12/26/2020,172743,0,5791,0,Connecticut
12/26/2020,493041,6106,8424,15,Arizona
12/26/2020,21881,334,325,6,Maine
12/26/2020,333576,3999,4854,14,Virginia
12/26/2020,91465,110,1266,2,North Dakota
12/26/2020,0,0,0,0,Federated States of Micronesia
12/26/2020,27710,274,762,6,District of Columbia
12/26/2020,135787,554,1354,5,Idaho
12/26/2020,43146,482,373,0,Wyoming
12/26/2020,215653,1589,2944,1,Nevada
12/26/2020,82066,0,1704,0,Rhode Island
12/26/2020,506022,677,5029,4,Wisconsin
12/26/2020,516326,7877,12690,275,Michigan
12/26/2020,513930,5371,6526,2,North Carolina
12/26/2020,1988,9,23,0,Virgin Islands
12/26/2020,39933,1031,701,11,New Hampshire
12/26/2020,380643,1756,5309,1,Missouri
12/26/2020,296499,0,7272,0,Louisiana
12/26/2020,54473,820,895,4,Delaware
12/26/2020,6966,185,121,1,Vermont
12/26/2020,255563,5283,2534,68,Kentucky
12/26/2020,2072665,30375,23983,36,California
12/26/2020,236719,3626,3184,0,Washington
12/26/2020,73227,784,1445,13,Puerto Rico
12/26/2020,560892,14395,6443,12,Tennessee
12/26/2020,80177,1341,1253,6,West Virginia
12/26/2020,0,0,0,0,Republic of Palau
12/26/2020,345627,7424,11960,46,Massachusetts
12/26/2020,264078,3489,1212,8,Utah
12/26/2020,605141,7581,14883,26,Pennsylvania
12/26/2020,628788,4158,10685,54,Georgia
12/26/2020,43990,361,199,1,Alaska
12/26/2020,213969,702,3441,3,Arkansas
12/26/2020,664668,11018,8476,20,Ohio
12/26/2020,122,0,2,0,Northern Mariana Islands
12/26/2020,274406,393,3744,0,Iowa
12/27/2020,44280,290,199,0,Alaska
12/27/2020,274982,576,3745,1,Iowa
12/27/2020,670525,5857,8509,33,Ohio
12/27/2020,1250275,7157,21212,77,Florida
12/27/2020,1668597,8046,26472,51,Texas
12/27/2020,20631,94,283,0,Hawaii
12/27/2020,137968,742,2346,30,New Mexico
12/27/2020,209689,0,2507,0,Kansas
12/27/2020,97390,427,1446,0,South Dakota
12/27/2020,348600,2973,12060,100,Massachusetts
12/27/2020,610025,4884,15010,127,Pennsylvania
12/27/2020,109725,1399,1427,5,Oregon
12/27/2020,2122806,50141,24220,237,California
12/27/2020,28202,492,768,6,District of Columbia
12/27/2020,299722,3223,7291,19,Louisiana
12/27/2020,91558,93,1270,4,North Dakota
12/27/2020,237433,714,3184,0,Washington
12/27/2020,40809,876,708,7,New Hampshire
12/27/2020,269183,1985,5740,28,Maryland
12/27/2020,345628,2170,4691,6,Alabama
12/27/2020,383616,2973,5316,7,Missouri
12/27/2020,136215,428,1354,0,Idaho
12/27/2020,516828,2898,6549,23,North Carolina
12/27/2020,305644,1787,5450,54,South Carolina
12/27/2020,208089,1701,4634,28,Mississippi
12/27/2020,937909,3767,17336,112,Illinois
12/27/2020,7281,15,121,0,Guam
12/27/2020,0,0,0,0,Federated States of Micronesia
12/27/2020,217509,1856,2952,8,Nevada
12/27/2020,1988,0,23,0,Virgin Islands
12/27/2020,43200,54,373,0,Wyoming
12/27/2020,82066,0,1704,0,Rhode Island
12/27/2020,55057,584,897,2,Delaware
12/27/2020,494337,1296,8427,3,Arizona
12/27/2020,79780,347,924,5,Montana
12/27/2020,7029,63,127,6,Vermont
12/27/2020,508580,2558,5039,10,Wisconsin
12/27/2020,516326,0,12690,0,Michigan
12/27/2020,257063,1500,2555,21,Kentucky
12/27/2020,172743,0,5791,0,Connecticut
12/27/2020,493841,1820,7843,42,Indiana
12/27/2020,161974,637,1559,0,Nebraska
12/27/2020,336175,2599,4861,7,Virginia
12/27/2020,509099,2954,18630,17,New Jersey
12/27/2020,409061,2516,5206,40,Minnesota
12/27/2020,22320,439,326,1,Maine
12/27/2020,73658,431,1456,11,Puerto Rico
12/27/2020,264874,796,1214,2,Utah
12/27/2020,3,0,0,0,American Samoa
12/27/2020,122,0,2,0,Northern Mariana Islands
12/27/2020,289254,3340,2391,13,Oklahoma
12/27/2020,80710,533,1254,1,West Virginia
12/27/2020,325018,1399,4610,18,Colorado
12/27/2020,0,0,0,0,Republic of Palau
12/27/2020,4,0,0,0,Marshall Islands
12/27/2020,564080,3188,6512,69,Tennessee
12/27/2020,632299,3511,10689,4,Georgia
12/27/2020,214877,908,3482,41,Arkansas
12/28/2020,3,0,0,0,American Samoa
12/28/2020,266590,1716,1219,5,Utah
12/28/2020,675044,4519,8571,62,Ohio
12/28/2020,122,0,2,0,Northern Mariana Islands
12/28/2020,275883,901,3745,0,Iowa
12/28/2020,4,0,0,0,Marshall Islands
12/28/2020,97657,267,1446,0,South Dakota
12/28/2020,20676,45,283,0,Hawaii
12/28/2020,81436,726,1263,9,West Virginia
12/28/2020,636240,3941,10696,7,Georgia
12/28/2020,41670,861,715,7,New Hampshire
12/28/2020,520716,3888,6561,12,North Carolina
12/28/2020,79999,219,927,3,Montana
12/28/2020,308433,2789,5493,43,South Carolina
12/28/2020,7293,12,121,0,Guam
12/28/2020,300539,817,7336,45,Louisiana
12/28/2020,510137,1557,5060,21,Wisconsin
12/28/2020,56189,1132,898,1,Delaware
12/28/2020,496306,2465,7886,43,Indiana
12/28/2020,22909,589,333,7,Maine
12/28/2020,110545,820,1433,6,Oregon
12/28/2020,91829,271,1276,6,North Dakota
12/28/2020,347897,2269,4712,21,Alabama
12/28/2020,942362,4453,17470,134,Illinois
12/28/2020,504423,10086,8469,42,Arizona
12/28/2020,43704,504,405,32,Wyoming
12/28/2020,181200,8457,5904,113,Connecticut
12/28/2020,340297,4122,4920,59,Virginia
12/28/2020,218377,868,2973,21,Nevada
12/28/2020,2004,16,23,0,Virgin Islands
12/28/2020,85602,3536,1742,38,Rhode Island
12/28/2020,410138,1077,5219,13,Minnesota
12/28/2020,271061,1878,5803,63,Maryland
12/28/2020,238672,1239,3195,11,Washington
12/28/2020,512683,3584,18651,21,New Jersey
12/28/2020,162849,875,1587,28,Nebraska
12/28/2020,137010,795,1377,23,Idaho
12/28/2020,258517,1454,2563,8,Kentucky
12/28/2020,2155976,33170,24284,64,California
12/28/2020,383616,0,5316,0,Missouri
12/28/2020,7120,91,129,2,Vermont
12/28/2020,0,0,0,0,Federated States of Micronesia
12/28/2020,210032,1943,4719,85,Mississippi
12/28/2020,28342,140,771,3,District of Columbia
12/28/2020,519876,3550,12754,64,Michigan
12/28/2020,290319,1065,2413,22,Oklahoma
12/28/2020,613804,3779,15086,76,Pennsylvania
12/28/2020,216528,1651,3537,55,Arkansas
12/28/2020,75790,2132,1460,4,Puerto Rico
12/28/2020,352660,4060,12108,48,Massachusetts
12/28/2020,138659,691,2380,34,New Mexico
12/28/2020,326668,1650,4631,21,Colorado
12/28/2020,567792,3712,6588,76,Tennessee
12/28/2020,44406,126,199,0,Alaska
12/28/2020,216062,6373,2548,41,Kansas
12/28/2020,0,0,0,0,Republic of Palau
12/28/2020,1258315,8040,21308,96,Florida
12/28/2020,1683426,14829,26521,49,Texas
12/29/2020,269326,2736,1235,16,Utah
12/29/2020,645690,9450,10779,83,Georgia
12/29/2020,75888,98,1484,24,Puerto Rico
12/29/2020,682570,7526,8722,151,Ohio
12/29/2020,98158,501,1446,0,South Dakota
12/29/2020,111227,682,1449,16,Oregon
12/29/2020,524279,3563,6574,13,North Carolina
12/29/2020,86789,1187,1760,18,Rhode Island
12/29/2020,2187221,31245,24526,242,California
12/29/2020,163781,932,1603,16,Nebraska
12/29/2020,311678,3245,5539,46,South Carolina
12/29/2020,220124,1747,3019,46,Nevada
12/29/2020,273689,2628,5848,45,Maryland
12/29/2020,304485,3946,7397,61,Louisiana
12/29/2020,7202,82,130,1,Vermont
12/29/2020,28535,193,775,4,District of Columbia
12/29/2020,513056,2919,5152,92,Wisconsin
12/29/2020,23497,588,334,1,Maine
12/29/2020,351804,3907,4737,25,Alabama
12/29/2020,42697,1027,735,20,New Hampshire
12/29/2020,0,0,0,0,Federated States of Micronesia
12/29/2020,411110,972,5255,36,Minnesota
12/29/2020,500282,3976,8051,165,Indiana
12/29/2020,138524,1514,1393,16,Idaho
12/29/2020,92201,372,1282,6,North Dakota
12/29/2020,507222,2799,8640,171,Arizona
12/29/2020,261492,2975,2594,31,Kentucky
12/29/2020,7308,15,121,0,Guam
12/29/2020,948006,5644,17596,126,Illinois
12/29/2020,2010,6,23,0,Virgin Islands
12/29/2020,213055,3023,4747,28,Mississippi
12/29/2020,240846,2174,3369,174,Washington
12/29/2020,516972,4289,18777,126,New Jersey
12/29/2020,344345,4048,4984,64,Virginia
12/29/2020,386095,2479,5433,117,Missouri
12/29/2020,43923,219,405,0,Wyoming
12/29/2020,181967,767,5924,20,Connecticut
12/29/2020,56189,0,898,0,Delaware
12/29/2020,80426,427,939,12,Montana
12/29/2020,523839,3963,12966,212,Michigan
12/29/2020,1715978,32552,26762,241,Texas
12/29/2020,219246,2718,3603,66,Arkansas
12/29/2020,82773,1337,1284,21,West Virginia
12/29/2020,622349,8545,15353,267,Pennsylvania
12/29/2020,44581,175,200,1,Alaska
12/29/2020,1270063,11748,21409,101,Florida
12/29/2020,0,0,0,0,Republic of Palau
12/29/2020,328408,1740,4687,56,Colorado
12/29/2020,4,0,0,0,Marshall Islands
12/29/2020,20747,71,283,0,Hawaii
12/29/2020,277247,1364,3812,67,Iowa
12/29/2020,139875,1216,2403,23,New Mexico
12/29/2020,356319,3659,12166,58,Massachusetts
12/29/2020,216062,0,2548,0,Kansas
12/29/2020,572589,4797,6710,122,Tennessee
12/29/2020,3,0,0,0,American Samoa
12/29/2020,122,0,2,0,Northern Mariana Islands
12/29/2020,293553,3234,2460,47,Oklahoma
12/30/2020,4,0,0,0,Marshall Islands
12/30/2020,76291,403,1503,19,Puerto Rico
12/30/2020,271940,2614,1256,21,Utah
12/30/2020,654743,9053,10846,67,Georgia
12/30/2020,98720,562,1464,18,South Dakota
12/30/2020,690748,8178,8855,133,Ohio
12/30/2020,278959,1712,3822,10,Iowa
12/30/2020,3,0,0,0,American Samoa
12/30/2020,330859,2451,4750,63,Colorado
12/30/2020,522259,5287,18952,175,New Jersey
12/30/2020,215811,2756,4787,40,Mississippi
12/30/2020,7276,74,134,4,Vermont
12/30/2020,505017,4735,8160,109,Indiana
12/30/2020,112260,1033,1468,19,Oregon
12/30/2020,183663,1696,5964,40,Connecticut
12/30/2020,528621,4782,13018,52,Michigan
12/30/2020,81300,874,950,11,Montana
12/30/2020,413107,1997,5321,66,Minnesota
12/30/2020,44133,210,405,0,Wyoming
12/30/2020,2218142,30921,24958,432,California
12/30/2020,532830,8551,6729,155,North Carolina
12/30/2020,139864,1340,1403,10,Idaho
12/30/2020,7308,0,121,0,Guam
12/30/2020,0,0,0,0,Federated States of Micronesia
12/30/2020,311229,6744,7448,51,Louisiana
12/30/2020,165297,1516,1611,8,Nebraska
12/30/2020,222594,2470,3066,47,Nevada
12/30/2020,265262,3770,2623,29,Kentucky
12/30/2020,92495,294,1292,10,North Dakota
12/30/2020,516226,3170,5192,40,Wisconsin
12/30/2020,24188,691,344,10,Maine
12/30/2020,28758,223,780,5,District of Columbia
12/30/2020,955380,7374,17811,215,Illinois
12/30/2020,356820,5016,4774,37,Alabama
12/30/2020,87949,1160,1777,17,Rhode Island
12/30/2020,316621,4943,5593,54,South Carolina
12/30/2020,2031,21,23,0,Virgin Islands
12/30/2020,349584,5239,5032,48,Virginia
12/30/2020,388856,2761,5491,58,Missouri
12/30/2020,56596,407,921,23,Delaware
12/30/2020,43242,545,741,6,New Hampshire
12/30/2020,276662,2973,5895,47,Maryland
12/30/2020,242330,1484,3420,51,Washington
12/30/2020,512489,5267,8718,78,Arizona
12/30/2020,122,0,2,0,Northern Mariana Islands
12/30/2020,1283701,13638,21546,137,Florida
12/30/2020,0,0,0,0,Republic of Palau
12/30/2020,222430,3184,3637,34,Arkansas
12/30/2020,20851,104,283,0,Hawaii
12/30/2020,580809,8220,6810,100,Tennessee
12/30/2020,44966,385,202,2,Alaska
12/30/2020,362454,6135,12284,118,Massachusetts
12/30/2020,1737447,21469,27088,326,Texas
12/30/2020,631333,8984,15672,319,Pennsylvania
12/30/2020,84225,1452,1318,34,West Virginia
12/30/2020,141186,1311,2436,33,New Mexico
12/30/2020,297169,3616,2496,36,Oklahoma
12/30/2020,222433,6371,2741,193,Kansas
12/31/2020,85334,1109,1338,20,West Virginia
12/31/2020,142864,1678,2477,41,New Mexico
12/31/2020,0,0,0,0,Republic of Palau
12/31/2020,586802,5993,6907,97,Tennessee
12/31/2020,225138,2708,3676,39,Arkansas
12/31/2020,302148,4979,2534,38,Oklahoma
12/31/2020,276612,4672,1269,13,Utah
12/31/2020,3,0,0,0,American Samoa
12/31/2020,640325,8992,15978,306,Pennsylvania
12/31/2020,4,0,0,0,Marshall Islands
12/31/2020,222433,0,2741,0,Kansas
12/31/2020,1756172,18725,27437,349,Texas
12/31/2020,7308,0,121,0,Guam
12/31/2020,7412,136,136,2,Vermont
12/31/2020,58064,1468,930,9,Delaware
12/31/2020,511485,6468,8263,103,Indiana
12/31/2020,113909,1649,1477,9,Oregon
12/31/2020,963389,8009,17978,167,Illinois
12/31/2020,415302,2195,5382,61,Minnesota
12/31/2020,280219,3557,5942,47,Maryland
12/31/2020,2036,5,23,0,Virgin Islands
12/31/2020,2245379,27237,25386,428,California
12/31/2020,92770,275,1309,17,North Dakota
12/31/2020,81555,255,961,11,Montana
12/31/2020,44028,786,758,17,New Hampshire
12/31/2020,527784,5525,19042,90,New Jersey
12/31/2020,265262,0,2623,0,Kentucky
12/31/2020,224731,2137,3125,59,Nevada
12/31/2020,520207,7718,8864,146,Arizona
12/31/2020,218386,2575,4816,29,Mississippi
12/31/2020,246752,4422,3461,41,Washington
12/31/2020,166798,1501,1651,40,Nebraska
12/31/2020,87949,0,1777,0,Rhode Island
12/31/2020,315275,4046,7488,40,Louisiana
12/31/2020,528621,0,13018,0,Michigan
12/31/2020,354767,5183,5081,49,Virginia
12/31/2020,141077,1213,1436,33,Idaho
12/31/2020,520438,4212,5242,50,Wisconsin
12/31/2020,361226,4406,4827,53,Alabama
